name,version,repository,license,license-url,license-source
tokio-io-timeout,v1.2.0,https://github.com/sfackler/tokio-io-timeout,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/sfackler/tokio-io-timeout
slab,v0.4.9,https://github.com/tokio-rs/slab,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/tokio-rs/slab
lock_api,v0.4.12,https://github.com/Amanieu/parking_lot,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/Amanieu/parking_lot
time-core,v0.1.2,https://github.com/time-rs/time,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/time-rs/time
unsize,v1.1.0,https://github.com/HeroicKatora/static-alloc,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/HeroicKatora/static-alloc
pem,v3.0.4,https://github.com/jcreekmore/pem-rs.git,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/jcreekmore/pem-rs
try-lock,v0.2.5,https://github.com/seanmonstar/try-lock,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/seanmonstar/try-lock
petgraph,v0.6.5,https://github.com/petgraph/petgraph,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/petgraph/petgraph
rand_chacha,v0.3.1,https://github.com/rust-random/rand,Unknown,Unknown,-
proc-macro2,v1.0.86,https://github.com/dtolnay/proc-macro2,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/dtolnay/proc-macro2
version_check,v0.9.5,https://github.com/SergioBenitez/version_check,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/SergioBenitez/version_check
humantime,v2.1.0,https://github.com/tailhook/humantime,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/tailhook/humantime
fnv,v1.0.7,https://github.com/servo/rust-fnv,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/servo/rust-fnv
untrusted,v0.9.0,https://github.com/briansmith/untrusted,Unknown,Unknown,-
parking_lot_core,v0.9.10,https://github.com/Amanieu/parking_lot,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/Amanieu/parking_lot
miniserde,v0.1.39,https://github.com/dtolnay/miniserde,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/dtolnay/miniserde
log,v0.4.22,https://github.com/rust-lang/log,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rust-lang/log
pin-project-lite,v0.2.14,https://github.com/taiki-e/pin-project-lite,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/taiki-e/pin-project-lite
ff,v0.13.0,https://github.com/zkcrypto/ff,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/zkcrypto/ff
futures-core,v0.3.30,https://github.com/rust-lang/futures-rs,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rust-lang/futures-rs
expect-test,v1.5.0,https://github.com/rust-analyzer/expect-test,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rust-analyzer/expect-test
md5,v0.7.0,https://github.com/stainless-steel/md5,Unknown,Unknown,-
http,v1.1.0,https://github.com/hyperium/http,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/hyperium/http
assert_matches,v1.5.0,https://github.com/murarth/assert_matches,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/murarth/assert_matches
bitflags,v2.6.0,https://github.com/bitflags/bitflags,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/bitflags/bitflags
cpufeatures,v0.2.12,https://github.com/RustCrypto/utils,Unknown,Unknown,-
